"K_SGH";"K_AFD";"V_AFDNAVN";"K_FRADTO";"D_TILDTO";"D_AJODTO";"C_SPECIALE1";"C_SPECIALE2";"C_SPECIALE3";"C_SPECIALE4"
"8001";"791";"Alb Forebyggelse, afdeling";"2007-01-01";"2009-09-10";"2009-09-02";"099";NULL;NULL;NULL
"8001";"799";"Alb Forebyggelsesambulatorium";"2007-01-01";"2500-01-01";"2007-09-18";"099";NULL;NULL;NULL
"8001";"81 ";"Alb Vuggeområde";"2009-01-01";"2500-01-01";"2010-07-12";NULL;NULL;NULL;NULL
"8001";"810";"Alb Vuggeafdeling";"2009-01-01";"2500-01-01";"2010-07-12";"099";NULL;NULL;NULL
"8001";"83 ";"Logistikafdelingen";"2008-01-01";"2500-01-01";"2009-05-14";NULL;NULL;NULL;NULL
"8001";"89 ";"Alb Dialyse i hjemmet";"2009-01-01";"2500-01-01";"2010-07-12";NULL;NULL;NULL;NULL
"8001";"899";"Alb Dialyse i hjemmet";"2009-01-01";"2500-01-01";"2010-07-12";"011";NULL;NULL;NULL
"8003";"011";"INTENSIV AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"084";NULL;NULL;NULL
"8003";"022";"RØNTGENTERAPIAFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"022";NULL;NULL;NULL
"8003";"022";"RØNTGENTERAPIAFDELING";"1983-01-01";"1987-12-31";"1983-01-01";"022";NULL;NULL;NULL
"8003";"022";"RØNTGENTERAPIAFDELING";"1988-01-01";"1990-12-31";"1988-01-01";"022";NULL;NULL;NULL
"8003";"022";"RØNTGENTERAPIAFDELING";"1991-01-01";"1994-12-31";"1991-01-01";"022";NULL;NULL;NULL
"8003";"022";"Røntgenterapiafdeling";"1995-01-01";"2002-06-30";"2001-12-19";"022";NULL;NULL;NULL
"8003";"023";"Røntgendiagn., afsnit Brønderslev";"1997-07-01";"2002-06-30";"2001-12-19";"066";NULL;NULL;NULL
"8003";"026";"Røntgendiagnostisk afd. - Brønderslev";"2001-01-01";"2003-09-30";"2003-12-19";"066";NULL;NULL;NULL
"8003";"026";"Brø Billeddiag. omr.";"2003-10-01";"2011-01-07";"2010-12-30";"066";NULL;NULL;NULL
"8003";"027";"Røntgen ambulatorium";"2000-01-01";"2002-01-31";"2001-12-19";"066";NULL;NULL;NULL
"8003";"027";"Røntgendiagnostisk afd. - Hjørring";"2002-02-01";"2003-09-30";"2003-12-19";"066";NULL;NULL;NULL
"8003";"031";"REUMATOLOGISK AFDELING";"1983-01-01";"1990-12-31";"1983-01-01";"012";"001";NULL;NULL
"8003";"031";"REUMATOLOGISK AFDELING";"1991-01-01";"1992-12-31";"1991-01-01";"012";"001";NULL;NULL
"8003";"031";"Hjr Reumatologisk sengeafd.";"1998-12-31";"2009-10-25";"2009-10-16";"012";"001";NULL;NULL
"8003";"031";"Hjr Reumatologisk sengeafd.";"2009-10-26";"2500-01-01";"2009-10-16";"012";"001";NULL;NULL
"8003";"032";"ERGOTERAPI";"1977-01-01";"1982-12-31";"1977-01-01";"026";NULL;NULL;NULL
"8003";"032";"ERGOTERAPI";"1983-01-01";"1990-12-31";"1983-01-01";"012";NULL;NULL;NULL
"8003";"032";"ERGOTERAPI, HJØRRING";"1991-01-01";"1994-12-31";"1991-01-01";"012";NULL;NULL;NULL
"8003";"032";"Ergoterapi, Hjørring";"1995-01-01";"2003-04-01";"2003-02-28";"012";NULL;NULL;NULL
"8001";"359";"KÆBEKIRURGISK AFDELING";"1994-01-01";"1994-12-31";"1994-01-01";"048";NULL;NULL;NULL
"8001";"359";"Kæbekirurgisk afdeling";"1995-01-01";"2003-09-30";"2003-12-19";"048";NULL;NULL;NULL
"8001";"359";"Alb Kæbekirurgisk ambulatorium";"2003-10-01";"2500-01-01";"2009-10-30";"048";NULL;NULL;NULL
"8001";"36 ";"Alb Klinisk Neurofysiolog.Omr.";"2006-01-01";"2500-01-01";"2009-10-30";NULL;NULL;NULL;NULL
"8001";"360";"KLINISK NEUROFYSIOLOGISK AFD.";"1985-01-01";"1990-12-31";"1985-01-01";"064";NULL;NULL;NULL
"8001";"360";"KLINISK NEUROFYSIOLOGISK AFD.";"1991-01-01";"1994-12-31";"1991-01-01";"064";NULL;NULL;NULL
"8001";"360";"Klinisk neurofysiologisk afd.";"1995-01-01";"2009-09-11";"2009-09-03";"064";NULL;NULL;NULL
"8001";"369";"KLINISK NEUROFYSIOLOGISK AMB.";"1994-01-01";"1994-12-31";"1994-01-01";"064";NULL;NULL;NULL
"8001";"369";"Klinisk neurofysiologisk amb.";"1995-01-01";"2003-09-30";"2003-12-19";"064";NULL;NULL;NULL
"8001";"369";"Alb Klinisk Neurofys. amb.";"2003-10-01";"2500-01-01";"2009-10-30";"064";NULL;NULL;NULL
"8001";"37 ";"Alb Karkirurgisk Område";"2006-01-01";"2500-01-01";"2009-10-30";NULL;NULL;NULL;NULL
"8001";"371";"KARKIRURGISK SENGEAFD. V";"1992-01-01";"1994-12-31";"1992-01-01";"031";"030";NULL;NULL
"8001";"371";"Karkirurgisk sengeafd. V";"1995-01-01";"2003-09-30";"2003-12-19";"031";"030";NULL;NULL
"8003";"131";"ØRE-NÆSE-HALSAFDELING";"1991-01-01";"1994-12-31";"1991-01-01";"046";NULL;NULL;NULL
"8001";"279";"Thoraxkirurgisk ambulatorium";"1995-01-01";"2003-09-30";"2003-12-19";"034";"030";NULL;NULL
"8001";"279";"Alb Hjerte-lungekir amb";"2003-10-01";"2500-01-01";"2009-10-30";"034";"030";NULL;NULL
"8001";"28 ";"Alb Med.gastroenterologisk omr";"2006-01-01";"2500-01-01";"2009-10-30";NULL;NULL;NULL;NULL
"8001";"281";"MED.-GASTROENTEROLOGISK AFD.";"1976-04-01";"1982-12-31";"1976-04-01";"009";"001";NULL;NULL
"8001";"281";"MED.-GASTROENTEROLOGISK AFD.";"1983-01-01";"1994-12-31";"1983-01-01";"009";"001";NULL;NULL
"8001";"309";"INFEKTIONSMEDICINSK AMB.";"1996-01-01";"1996-03-26";"1996-01-01";"005";NULL;NULL;NULL
"8001";"31 ";"Alb Neurokir. Område";"2006-01-01";"2500-01-01";"2009-10-30";NULL;NULL;NULL;NULL
"8001";"311";"NEUROKIRURGISK AFDELING";"1977-01-01";"1982-12-31";"1977-01-01";"040";NULL;NULL;NULL
"8001";"311";"NEUROKIRURGISK AFDELING";"1983-01-01";"1990-12-31";"1983-01-01";"040";NULL;NULL;NULL
"8001";"311";"NEUROKIRURGISK AFDELING";"1991-01-01";"1994-12-31";"1991-01-01";"040";NULL;NULL;NULL
"8001";"311";"Neurokirurgisk afdeling";"1995-01-01";"2003-09-30";"2003-12-19";"040";NULL;NULL;NULL
"8001";"311";"Alb Neurokir. Afd.";"2003-10-01";"2500-01-01";"2009-10-30";"040";NULL;NULL;NULL
"8001";"316";"NEUROKIRURGISK DAGAFDELING(DE)";"1995-01-01";"1997-03-31";"1997-02-20";"040";NULL;NULL;NULL
"8003";"033";"FYSIOTERAPI";"1991-01-01";"1992-12-31";"1991-01-01";"012";NULL;NULL;NULL
"8003";"039";"Hjr Reumatologisk amb.";"1997-12-31";"2009-10-25";"2009-10-16";"012";"001";NULL;NULL
"8003";"039";"Hjr Reumatologisk amb";"2009-10-26";"2500-01-01";"2009-12-02";"012";"001";NULL;NULL
"8003";"03D";"Brø Fysioterapien";"2003-01-01";"2500-01-01";"2003-09-30";"098";NULL;NULL;NULL
"8003";"03E";"Brø Ergoterapien";"2003-01-01";"2009-11-12";"2009-11-03";"098";NULL;NULL;NULL
"8003";"03F";"Frh Fysioterapien";"2003-01-01";"2009-11-12";"2009-11-03";"098";NULL;NULL;NULL
"8003";"03G";"Frh Ergoterapien";"2003-01-01";"2009-11-12";"2009-11-03";"098";NULL;NULL;NULL
"8003";"04 ";"Ven Gyn.-Obst. Område";"2006-01-01";"2500-01-01";"2011-07-11";NULL;NULL;NULL;NULL
"8003";"041";"GYNÆKOLOGISK-OBSTETRISK AFD.";"1976-04-01";"1982-12-31";"1976-04-01";"038";NULL;NULL;NULL
"8003";"041";"GYNÆKOLOGISK-OBSTETRISK AFD.";"1983-01-01";"1994-12-31";"1983-01-01";"038";NULL;NULL;NULL
"8003";"041";"Gynækologisk-obstetrisk afd.";"1995-01-01";"2003-09-30";"2003-12-19";"038";NULL;NULL;NULL
"8003";"05 ";"Hjr Medicinsk område";"2006-01-01";"2009-10-28";"2009-10-19";NULL;NULL;NULL;NULL
"8003";"050";"PÆDIATRISK AFDELING";"1993-01-01";"1993-01-01";"1993-01-01";"080";NULL;NULL;NULL
"8003";"051";"MEDICINSK AFDELING B";"1976-04-01";"1982-12-31";"1976-04-01";"001";NULL;NULL;NULL
"8003";"051";"MEDICINSK AFDELING B";"1983-01-01";"1994-12-31";"1983-01-01";"001";NULL;NULL;NULL
"8003";"051";"Medicinsk afdeling B";"1995-01-01";"2003-09-30";"2003-12-19";"001";NULL;NULL;NULL
"8003";"051";"HJR Intern Med. Sengeafd.";"2003-10-01";"2009-10-28";"2009-10-19";"001";NULL;NULL;NULL
"8003";"052";"MEDICINSK AFDELING,BRØNDERSLEV";"1991-01-01";"1993-12-31";"1991-01-01";"001";NULL;NULL;NULL
"8003";"052";"MEDICINSK AFDELING C";"1994-01-01";"1994-12-31";"1994-01-01";"001";NULL;NULL;NULL
"8003";"052";"MEDICINSK AFDELING C";"1995-01-01";"1995-12-31";"1995-01-01";"001";NULL;NULL;NULL
"8003";"052";"Medicinsk afdeling, Brønderslev";"1996-01-01";"2003-09-30";"2003-12-19";"001";NULL;NULL;NULL
"8003";"055";"REUMATOLOGISK AFDELING";"1995-01-01";"1999-02-28";"1999-02-01";"012";"001";NULL;NULL
"8003";"056";"Medicinsk dagambulatorium";"1996-01-01";"2003-09-30";"2003-12-19";"001";NULL;NULL;NULL
"8003";"056";"HJR Medicinsk dagafdeling";"2003-10-01";"2009-10-28";"2009-10-19";"001";NULL;NULL;NULL
"8003";"058";"HJR Medicinsk skadestue";"2004-01-01";"2009-10-28";"2009-10-19";"001";NULL;NULL;NULL
"8003";"059";"MEDICINSK AMBULATORIUM B";"1976-04-01";"1982-12-31";"1976-04-01";"001";NULL;NULL;NULL
"8003";"059";"MEDICINSK OMRÅDES AMBULATORIUM";"1983-01-01";"1993-12-31";"1983-01-01";"001";"010";"011";"044"
"8003";"059";"MEDICINSK AMBULATORIEOMRÅDE";"1994-01-01";"1994-12-31";"1994-01-01";"001";"010";"012";"020"
"8003";"059";"Medicinsk ambulatorieområde";"1995-01-01";"2003-09-30";"2003-12-19";"001";"010";"012";"020"
"8003";"059";"HJR Med. Amb.";"2003-10-01";"2009-10-28";"2009-10-19";"001";"010";"012";"020"
"8003";"05D";"HJR Diætist ambulatorium";"2004-01-01";"2009-10-28";"2009-10-19";"099";NULL;NULL;NULL
"8003";"131";"Øre-næse-halsafdeling";"1995-01-01";"2003-12-31";"2003-12-19";"046";NULL;NULL;NULL
"8003";"131";"Øre-næse-halsafdeling";"2004-01-01";"2004-06-30";"2004-02-27";"046";NULL;NULL;NULL
"8003";"132";"HØREKLINIK";"1976-04-01";"1982-12-31";"1976-04-01";"046";NULL;NULL;NULL
"8003";"132";"HØREKLINIK";"1983-01-01";"1987-12-31";"1983-01-01";"046";NULL;NULL;NULL
"8003";"132";"HØREKLINIK";"1988-01-01";"1990-12-31";"1988-01-01";"046";NULL;NULL;NULL
"8003";"132";"HØREKLINIK";"1991-01-01";"1994-12-31";"1991-01-01";"046";NULL;NULL;NULL
"8003";"139";"Øre-næse-halsambulatorium";"2004-01-01";"2004-06-30";"2004-02-27";"046";NULL;NULL;NULL
"8003";"14 ";"Hjr Patologisk anatomisk inst.";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"8003";"140";"PATOLOGISK ANATOMISK INSTITUT";"1976-04-01";"1982-12-31";"1976-04-01";"065";NULL;NULL;NULL
"8003";"140";"PATOLOGISK ANATOMISK INSTITUT";"1983-01-01";"1987-12-31";"1983-01-01";"065";NULL;NULL;NULL
"8003";"140";"PATOLOGISK ANATOMISK INSTITUT";"1988-01-01";"1990-12-31";"1988-01-01";"065";NULL;NULL;NULL
"8003";"140";"PATOLOGISK ANATOMISK INSTITUT";"1991-01-01";"1994-12-31";"1991-01-01";"065";NULL;NULL;NULL
"8003";"140";"Patologisk anatomisk institut";"1995-01-01";"2003-09-30";"2003-12-19";"065";NULL;NULL;NULL
"8003";"140";"Hjr Patologisk anatomisk inst.";"2003-10-01";"2500-01-01";"2009-12-02";"065";NULL;NULL;NULL
"8003";"151";"PSYKIATRISK AFDELING Y";"1976-04-01";"1982-12-31";"1976-04-01";"050";NULL;NULL;NULL
"8003";"151";"PSYKIATRISK AFDELING Y";"1983-01-01";"1987-12-31";"1983-01-01";"050";NULL;NULL;NULL
"8003";"161";"PÆDIATRISK AFDELING";"1988-01-01";"1990-12-31";"1988-01-01";"080";NULL;NULL;NULL
"8003";"161";"PÆDIATRISK AFDELING";"1991-01-01";"1992-12-31";"1991-01-01";"080";NULL;NULL;NULL
"8003";"161";"PÆDIATRISK AFDELING";"1993-01-01";"1994-12-31";"1993-01-01";"080";NULL;NULL;NULL
"8003";"161";"Pædiatrisk afdeling";"1995-01-01";"2003-09-30";"2003-12-19";"080";NULL;NULL;NULL
"8003";"161";"Hjr Pædiatrisk afd.";"2003-10-01";"2500-01-01";"2009-12-02";"080";NULL;NULL;NULL
"8003";"169";"PÆDIATRISK AMBULATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"080";NULL;NULL;NULL
"8003";"169";"PÆDIATRISK AMBULATORIUM";"1983-01-01";"1987-12-31";"1983-01-01";"080";NULL;NULL;NULL
"8003";"169";"PÆDIATRISK AMBULATORIUM";"1988-01-01";"1990-12-31";"1988-01-01";"080";NULL;NULL;NULL
"8003";"169";"PÆDIATRISK AMBULATORIUM";"1991-01-01";"1992-12-31";"1991-01-01";"080";NULL;NULL;NULL
"8003";"169";"PÆDIATRISK AMBULATORIUM";"1993-01-01";"1994-12-31";"1993-01-01";"080";NULL;NULL;NULL
"8003";"179";"AMB. FOR ALKOHOLSKADEDE";"1991-01-01";"1992-12-31";"1991-01-01";"050";NULL;NULL;NULL
"8003";"179";"Frh Medicinsk ambulatorium";"2003-01-01";"2009-10-28";"2009-10-19";"001";NULL;NULL;NULL
"8003";"17D";"FRH Diætist ambulatorium";"2005-01-01";"2009-10-28";"2009-10-19";"099";NULL;NULL;NULL
"8003";"181";"MEDICINSK AFD., BRØNDERSLEV";"1992-01-01";"1992-12-31";"1992-01-01";"001";NULL;NULL;NULL
"8003";"182";"FYSIOTERAPI, BRØNDERSLEV";"1992-01-01";"1992-12-31";"1992-01-01";"012";NULL;NULL;NULL
"8003";"189";"MED. AMBULATORIUM, BRØNDERSLEV";"1992-01-01";"1992-12-31";"1992-01-01";"001";NULL;NULL;NULL
"8003";"20 ";"Ven Medicinsk Center";"2008-01-01";"2500-01-01";"2009-12-02";NULL;NULL;NULL;NULL
"8003";"201";"HJR Medicinsk Sengeafsnit";"2008-01-01";"2500-01-01";"2009-12-02";"001";NULL;NULL;NULL
"8003";"202";"FRH Medicinsk Sengeafdeling";"2008-01-01";"2500-01-01";"2009-12-02";"001";NULL;NULL;NULL
"8003";"203";"BRØ Neurorehab. Sengeafdeling";"2008-01-01";"2500-01-01";"2009-12-02";"001";NULL;NULL;NULL
"8003";"26 ";"SV Specialambulatorier";"2010-03-01";"2500-01-01";"2010-02-18";NULL;NULL;NULL;NULL
"8003";"266";"Frh Forebyggelsesambulatorium";"2010-02-17";"2500-01-01";"2010-02-17";"099";NULL;NULL;NULL
"8003";"267";"HJR Palliationsteam Vendsyssel";"2007-01-01";"2010-02-28";"2010-02-18";"022";NULL;NULL;NULL
"8003";"267";"SV Palliationsteam Vendsyssel";"2010-03-01";"2500-01-01";"2010-02-18";"022";NULL;NULL;NULL
"8003";"269";"Hjr Onkologisk kontrolamb.";"2003-01-01";"2500-01-01";"2003-09-30";"022";NULL;NULL;NULL
"8003";"26D";"SV Diætistenhed";"2010-03-01";"2500-01-01";"2010-02-18";"099";NULL;NULL;NULL
"8006";"022";"FYSIURGISK AFDELING";"1977-01-01";"1982-12-31";"1977-01-01";"026";NULL;NULL;NULL
"8006";"022";"FYSIURGISK AFDELING";"1983-01-01";"1990-12-31";"1983-01-01";"001";"012";NULL;NULL
"8001";"371";"Alb Karkirurgisk Sengeafdeling";"2003-10-01";"2500-01-01";"2009-10-30";"031";"030";NULL;NULL
"8001";"376";"Karkirurgisk deldøgns ambulatorium";"1999-01-01";"2003-09-30";"2003-12-19";"031";"030";NULL;NULL
"8001";"376";"Alb Karkirurgisk Dagafsnit V";"2003-10-01";"2500-01-01";"2011-03-21";"031";"030";NULL;NULL
"8001";"377";"Alb Karkir. Sårambulatorium";"2005-01-01";"2500-01-01";"2009-10-30";"030";"031";NULL;NULL
"8001";"379";"KARKIRURGISK AMBULATORIUM";"1992-01-01";"1994-12-31";"1992-01-01";"031";"030";NULL;NULL
"8001";"379";"Karkirurgisk ambulatorium";"1995-01-01";"2003-09-30";"2003-12-19";"031";"030";NULL;NULL
"8001";"379";"Alb Karkirurgisk Ambulatorium";"2003-10-01";"2500-01-01";"2009-10-30";"031";"030";NULL;NULL
"8001";"399";"Alb Ergo- og Fysioterapiafd.";"2003-10-01";"2500-01-01";"2009-12-02";"098";NULL;NULL;NULL
"8001";"39D";"ALB Fysioterapien SYD";"2003-01-01";"2009-09-11";"2009-09-03";"098";NULL;NULL;NULL
"8001";"39E";"ALB Fysioterapien NORD";"2003-01-01";"2009-09-11";"2009-09-03";"098";NULL;NULL;NULL
"8001";"39F";"DRO Fysioterapien";"2003-01-01";"2009-09-11";"2009-09-03";"098";NULL;NULL;NULL
"8001";"39G";"BRO Fysioterapien";"2003-01-01";"2009-09-11";"2009-09-03";"098";NULL;NULL;NULL
"8001";"39H";"ALB Ergoterapien SYD";"2003-01-01";"2009-09-11";"2009-09-03";"098";NULL;NULL;NULL
"8001";"199";"NEUROMEDICINSK AMBULATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"020";NULL;NULL;NULL
"8001";"202";"Hjr Øjenafdeling";"2003-01-01";"2500-01-01";"2009-10-30";"044";NULL;NULL;NULL
"8001";"206";"HJR Øjen dagambulatorium";"2003-01-01";"2009-11-12";"2009-11-03";"044";NULL;NULL;NULL
"8001";"207";"Hjr Øjenambulatorium";"2003-01-01";"2500-01-01";"2009-10-30";"044";NULL;NULL;NULL
"8001";"209";"ØJENAFDELING, AMBULATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"044";NULL;NULL;NULL
"8001";"209";"ØJENAFDELING, AMBULATORIUM";"1983-01-01";"1990-12-31";"1983-01-01";"044";NULL;NULL;NULL
"8001";"209";"ØJENAFDELING, AMBULATORIUM";"1991-01-01";"1994-12-31";"1991-01-01";"044";NULL;NULL;NULL
"8001";"209";"Øjenafdeling, ambulatorium";"1995-01-01";"2003-09-30";"2003-12-19";"044";NULL;NULL;NULL
"8001";"209";"Alb Øjenafd. amb.";"2003-10-01";"2500-01-01";"2009-10-30";"044";NULL;NULL;NULL
"8001";"20D";"Alb Øjen Dagafd.";"2007-01-01";"2500-01-01";"2009-10-30";"044";NULL;NULL;NULL
"8001";"211";"ORTOPÆD-KIRURGISK AFDELING O";"1976-04-01";"1982-12-31";"1976-04-01";"042";"030";NULL;NULL
"8003";"081";"ORTOPÆD-KIRURGISK AFDELING";"1988-01-01";"1990-12-31";"1988-01-01";"042";NULL;NULL;NULL
"8003";"081";"ORTOPÆDISK-KIRURGISK AFDELING";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"8003";"081";"Ortopædisk-kirurgisk afdeling";"1995-01-01";"2003-12-31";"2003-12-19";"042";NULL;NULL;NULL
"8003";"086";"Ortopædkirurgisk dagambulatorium";"1996-01-01";"2003-12-31";"2003-12-19";"042";NULL;NULL;NULL
"8003";"088";"SKADESTUE";"1976-04-01";"1982-12-31";"1976-04-01";"030";NULL;NULL;NULL
"8003";"088";"SKADESTUEN";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"8003";"088";"SKADESTUEN";"1988-01-01";"1990-12-31";"1988-01-01";"042";NULL;NULL;NULL
"8003";"088";"SKADESTUEN";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"8003";"088";"Skadestuen";"1995-01-01";"2003-12-31";"2003-12-19";"042";NULL;NULL;NULL
"8003";"091";"LABORATORIET, BRØNDERSLEV";"1995-01-01";"1996-12-31";"1995-01-01";"060";NULL;NULL;NULL
"8003";"099";"Hjr Klinisk biokemisk afdeling";"2003-01-01";"2500-01-01";"2009-12-02";"060";NULL;NULL;NULL
"8003";"09F";"FRH Klinisk Biokemisk Afd";"2009-03-01";"2500-01-01";"2009-12-02";"060";NULL;NULL;NULL
"8001";"52 ";"Alb Klinisk Genetisk Område";"2009-06-01";"2500-01-01";"2009-05-11";NULL;NULL;NULL;NULL
"8001";"316";"Neurokirurgisk dagambulatorium";"1997-04-01";"2003-09-30";"2003-12-19";"040";NULL;NULL;NULL
"8001";"316";"Alb Neurokir. dagafsnit";"2003-10-01";"2500-01-01";"2009-10-30";"040";NULL;NULL;NULL
"8001";"319";"NEUROKIRURGISK AMBULATORIUM";"1977-01-01";"1982-12-31";"1977-01-01";"040";NULL;NULL;NULL
"8001";"319";"NEUROKIRURGISK AMBULATORIUM";"1983-01-01";"1990-12-31";"1983-01-01";"040";NULL;NULL;NULL
"8001";"319";"NEUROKIRURGISK AMBULATORIUM";"1991-01-01";"1994-12-31";"1991-01-01";"040";NULL;NULL;NULL
"8001";"319";"Neurokirurgisk ambulatorium";"1995-01-01";"2003-09-30";"2003-12-19";"040";NULL;NULL;NULL
"8001";"319";"Alb Neurokir. amb.";"2003-10-01";"2500-01-01";"2009-10-30";"040";NULL;NULL;NULL
"8001";"32 ";"Alb Geriatrisk Område";"2006-01-01";"2500-01-01";"2009-10-30";NULL;NULL;NULL;NULL
"8001";"321";"GERIATRISK AFDELING";"1980-01-01";"1982-12-31";"1980-01-01";"002";"001";NULL;NULL
"8003";"081";"ORTOPÆD-KIRURGISK AFDELING";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"7697";"01 ";"Hudklinikken i Thisted/Jydsk lasercenter, afdeling";"2006-01-01";"2500-01-01";"2010-01-22";NULL;NULL;NULL;NULL
"8001";"149";"KLINISK FYSIOLOGISK AMBULAT.";"1994-01-01";"1994-12-31";"1994-01-01";"061";NULL;NULL;NULL
"8001";"149";"Klinisk fysiologisk ambulat.";"1995-01-01";"2003-09-30";"2003-12-19";"061";NULL;NULL;NULL
"8001";"149";"Alb Nuklearmedicinsk Amb.";"2003-10-01";"2500-01-01";"2009-10-30";"061";NULL;NULL;NULL
"8001";"15 ";"Alb Klinisk-kemisk afd.";"2006-01-01";"2500-01-01";"2009-10-30";NULL;NULL;NULL;NULL
"8003";"17 ";"Hjr Medicinsk område";"2006-01-01";"2009-10-28";"2009-10-19";NULL;NULL;NULL;NULL
"8003";"170";"AMB. FOR ALKOHOLSKADEDE";"1976-04-01";"1976-12-31";"1976-04-01";"050";NULL;NULL;NULL
"8003";"171";"Frh Medicinsk sengeafdeling";"2003-01-01";"2009-10-28";"2009-10-19";"001";NULL;NULL;NULL
"8003";"176";"Frh Medicinsk dagafsnit";"2003-01-01";"2009-10-28";"2009-10-19";"001";NULL;NULL;NULL
"8003";"178";"Ska Medicinsk skadestue";"2003-01-01";"2009-10-28";"2009-10-19";"001";NULL;NULL;NULL
"8003";"179";"AMB. FOR ALKOHOLSKADEDE";"1977-01-01";"1982-12-31";"1977-01-01";"050";NULL;NULL;NULL
"8003";"179";"AMB. FOR ALKOHOLSKADEDE";"1983-01-01";"1987-12-31";"1983-01-01";"050";NULL;NULL;NULL
"8003";"02D";"Hjr Mammografiamb.";"2003-01-01";"2500-01-01";"2009-12-02";"066";NULL;NULL;NULL
"8003";"02E";"Hjr Radiologisk Screeningsamb";"2006-12-01";"2500-01-01";"2009-12-02";"066";NULL;NULL;NULL
"8003";"02F";"Frh Billeddiagnostisk Amb.";"2003-01-01";"2500-01-01";"2009-12-02";"066";NULL;NULL;NULL
"8003";"02S";"Ska Røntgendiagnostisk amb.";"2003-01-01";"2005-09-30";"2005-09-16";"066";NULL;NULL;NULL
"8003";"03 ";"Hjr Reumatologi- og terapiområde";"2006-01-01";"2009-10-25";"2009-10-16";NULL;NULL;NULL;NULL
"8003";"03 ";"Ven Reumatologisk område";"2009-10-26";"2500-01-01";"2009-10-16";NULL;NULL;NULL;NULL
"8003";"031";"FYSIURGISK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"026";NULL;NULL;NULL
"8003";"034";"FYSIOTERAPI, HJØRRING";"1993-01-01";"1994-12-31";"1993-01-01";"012";NULL;NULL;NULL
"8003";"034";"Fysioterapi, Hjørring";"1995-01-01";"2003-04-01";"2003-02-28";"012";NULL;NULL;NULL
"8003";"035";"FYSIOTERAPI, BRØNDERSLEV";"1993-01-01";"1994-12-31";"1993-01-01";"012";NULL;NULL;NULL
"8003";"035";"Fysioterapi, Brønderslev";"1995-01-01";"2003-04-01";"2003-02-28";"012";NULL;NULL;NULL
"8003";"036";"Hjr Ergoterapien";"2003-01-01";"2009-11-12";"2009-11-03";"098";NULL;NULL;NULL
"8003";"037";"Hjr Fysioterapien";"2003-01-01";"2009-11-12";"2009-11-03";"098";NULL;NULL;NULL
"8003";"038";"ERGOTERAPI";"1976-04-01";"1976-12-31";"1976-04-01";"026";NULL;NULL;NULL
"8003";"039";"FYSIURGISK AMBULATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"026";NULL;NULL;NULL
"8003";"039";"REUMATOLOGISK AMBULATORIUM";"1983-01-01";"1990-12-31";"1983-01-01";"012";NULL;NULL;NULL
"8003";"039";"REUMATOLOGISK AMBULATORIUM";"1991-01-01";"1992-12-31";"1991-01-01";"012";NULL;NULL;NULL
"8003";"041";"Hjr Gyn.-Obst. Sengeafd.";"2003-10-01";"2500-01-01";"2009-12-02";"038";NULL;NULL;NULL
"8003";"042";"Frh Gyn. Sengeafdeling";"2006-01-01";"2500-01-01";"2009-12-02";"038";NULL;NULL;NULL
"8003";"046";"Gyn.-obs. dagambulatorium";"1996-01-01";"2003-09-30";"2003-12-19";"038";NULL;NULL;NULL
"8003";"046";"HJR Gyn.-Obst. Dagafdeling";"2003-10-01";"2009-11-12";"2009-11-03";"038";NULL;NULL;NULL
"8003";"047";"Frh Gyn. Ambulatorium";"2006-01-01";"2500-01-01";"2009-12-02";"038";NULL;NULL;NULL
"8003";"049";"GYNÆKOLOGISK AMBULATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"038";NULL;NULL;NULL
"8003";"049";"GYNÆKOLOGISK AMBULATORIUM";"1983-01-01";"1994-12-31";"1983-01-01";"038";NULL;NULL;NULL
"8003";"049";"Gynækologisk ambulatorium";"1995-01-01";"2003-09-30";"2003-12-19";"038";NULL;NULL;NULL
"8003";"049";"Hjr Gyn.Obst. Amb.";"2003-10-01";"2500-01-01";"2009-12-02";"038";NULL;NULL;NULL
"8003";"04D";"Frh Gyn. Dagafdeling";"2006-01-01";"2500-01-01";"2009-12-02";"038";NULL;NULL;NULL
"8003";"052";"BRØ Medicinsk afdeling Br. Slev";"2003-10-01";"2009-10-28";"2009-10-19";"001";NULL;NULL;NULL
"8003";"053";"LUNGEMEDICINSK AFDELING";"1992-01-01";"1992-12-31";"1992-01-01";"010";"001";NULL;NULL
"8003";"053";"LUNGEMEDICINSK AFDELING";"1993-01-01";"1994-12-31";"1993-01-01";"010";"001";NULL;NULL
